fromNode	toNode	weight	direction	fromAltName	toAltName
MELK	FAM189A1	0.0221301171539078	undirected	NA	NA
MELK	EREG	0.0210028129960605	undirected	NA	NA
MELK	UBE2S	0.0555211132819282	undirected	NA	NA
MELK	BCAR3	0.0333475874867698	undirected	NA	NA
MELK	CHD5	0.0423359944952917	undirected	NA	NA
MELK	ULBP2	0.0361737714418712	undirected	NA	NA
TPX2	CDK1	0.293443927678568	undirected	NA	NA
TPX2	FAM83D	0.148701666812267	undirected	NA	NA
TPX2	CDC6	0.313420711764435	undirected	NA	NA
TPX2	AURKA	0.330490171505533	undirected	NA	NA
TPX2	RIBC2	0.102275058277709	undirected	NA	NA
TPX2	SKA3	0.259537271743864	undirected	NA	NA
TPX2	S100A2	0.0923797044570631	undirected	NA	NA
TPX2	ANLN	0.225130586774131	undirected	NA	NA
TPX2	PLK1	0.224898499131837	undirected	NA	NA
TPX2	KIF14	0.28611015841546	undirected	NA	NA
TPX2	DTL	0.325262692742663	undirected	NA	NA
TPX2	HRASLS2	0.0730560860271231	undirected	NA	NA
TPX2	CCNB1	0.299817448317195	undirected	NA	NA
TPX2	CDC45	0.294949435812562	undirected	NA	NA
TPX2	CDC20	0.291958255332979	undirected	NA	NA
TPX2	E2F1	0.260124237844387	undirected	NA	NA
TPX2	POC1A	0.185731239434534	undirected	NA	NA
TPX2	CHEK1	0.324237093049054	undirected	NA	NA
TPX2	TTK	0.36913429148124	undirected	NA	NA
TPX2	PTTG1	0.285719727342906	undirected	NA	NA
TPX2	GPSM2	0.197871559570942	undirected	NA	NA
TPX2	CPAMD8	0.0286341787331823	undirected	NA	NA
TPX2	CRTAC1	0.0351493249078425	undirected	NA	NA
TPX2	PRC1	0.302816972282786	undirected	NA	NA
TPX2	IL20RB	0.0560539324894143	undirected	NA	NA
TPX2	MUC6	0.0209658433842584	undirected	NA	NA
TPX2	DLGAP5	0.334231054095397	undirected	NA	NA
TPX2	KIF18A	0.344008160941033	undirected	NA	NA
TPX2	TOP2A	0.34256894542358	undirected	NA	NA
TPX2	KRT6A	0.06365326928105	undirected	NA	NA
TPX2	CCNE1	0.22962586046535	undirected	NA	NA
TPX2	DEPDC1B	0.233592200086266	undirected	NA	NA
TPX2	CKS2	0.24588854665668	undirected	NA	NA
TPX2	TRIP13	0.306741183215636	undirected	NA	NA
TPX2	GJB5	0.060571263920341	undirected	NA	NA
TPX2	KLK6	0.0688896966924676	undirected	NA	NA
TPX2	RAB26	0.022336056008524	undirected	NA	NA
TPX2	ANXA8	0.0383855925184864	undirected	NA	NA
TPX2	DIAPH3	0.297924896950822	undirected	NA	NA
TPX2	HMGA2	0.0887278073856396	undirected	NA	NA
TPX2	KIF23	0.341131974908949	undirected	NA	NA
TPX2	FOXM1	0.317241036369344	undirected	NA	NA
TPX2	AUNIP	0.344359543004471	undirected	NA	NA
TPX2	OIP5	0.245510332032294	undirected	NA	NA
TPX2	ZMAT1	0.0666762440368999	undirected	NA	NA
TPX2	KIF20A	0.348765386605697	undirected	NA	NA
TPX2	DSG3	0.0465467645840869	undirected	NA	NA
TPX2	CDCA3	0.247360467771747	undirected	NA	NA
TPX2	TSPOAP1	0.0607173621736581	undirected	NA	NA
TPX2	BTNL9	0.0573693156358199	undirected	NA	NA
TPX2	CDKN3	0.376356041988672	undirected	NA	NA
TPX2	PTPRN2	0.0316742047661784	undirected	NA	NA
TPX2	ARX	0.0434116369893791	undirected	NA	NA
TPX2	FAM189A1	0.0385093668521293	undirected	NA	NA
TPX2	PCSK1N	0.0327380301970679	undirected	NA	NA
TPX2	EREG	0.0436456970748358	undirected	NA	NA
TPX2	UBE2S	0.109413599069475	undirected	NA	NA
TPX2	BCAR3	0.069361927471243	undirected	NA	NA
TPX2	CHD5	0.075100184519139	undirected	NA	NA
TPX2	ULBP2	0.0746889601740144	undirected	NA	NA
TPX2	CFTR	0.0235226496780905	undirected	NA	NA
CDK1	FAM83D	0.122208150953155	undirected	NA	NA
CDK1	CDC6	0.263412028325457	undirected	NA	NA
CDK1	AURKA	0.276742581133007	undirected	NA	NA
CDK1	RIBC2	0.0827810788015808	undirected	NA	NA
CDK1	SKA3	0.221465521558311	undirected	NA	NA
CDK1	S100A2	0.0685668538044488	undirected	NA	NA
CDK1	ANLN	0.182598629126985	undirected	NA	NA
CDK1	PLK1	0.224014899162302	undirected	NA	NA
CDK1	KIF14	0.236454736899725	undirected	NA	NA
CDK1	DTL	0.273803604542454	undirected	NA	NA
CDK1	HRASLS2	0.059575566725566	undirected	NA	NA
CDK1	CCNB1	0.253704421418126	undirected	NA	NA
CDK1	CDC45	0.247164817364198	undirected	NA	NA
CDK1	CDC20	0.244532776750935	undirected	NA	NA
CDK1	E2F1	0.22041449772972	undirected	NA	NA
CDK1	POC1A	0.158273156468154	undirected	NA	NA
CDK1	CHEK1	0.266035783990487	undirected	NA	NA
CDK1	TTK	0.307166632560685	undirected	NA	NA
CDK1	PTTG1	0.248809671513527	undirected	NA	NA
CDK1	GPSM2	0.159143466043461	undirected	NA	NA
CDK1	CPAMD8	0.0239935783893808	undirected	NA	NA
CDK1	CRTAC1	0.0308792779417522	undirected	NA	NA
CDK1	PRC1	0.254672213742536	undirected	NA	NA
CDK1	IL20RB	0.0404969965732815	undirected	NA	NA
CDK1	DLGAP5	0.277644529965434	undirected	NA	NA
CDK1	KIF18A	0.279686537926124	undirected	NA	NA
CDK1	TOP2A	0.28185827032519	undirected	NA	NA
CDK1	KRT6A	0.0469066239747519	undirected	NA	NA
CDK1	CCNE1	0.198498814021506	undirected	NA	NA
CDK1	DEPDC1B	0.20147928433637	undirected	NA	NA
CDK1	CKS2	0.216267067134376	undirected	NA	NA
CDK1	TRIP13	0.25390102572617	undirected	NA	NA
CDK1	GJB5	0.0485304276208789	undirected	NA	NA
CDK1	KLK6	0.0543467984975267	undirected	NA	NA
CDK1	ANXA8	0.0250595032130075	undirected	NA	NA
CDK1	DIAPH3	0.240645122886821	undirected	NA	NA
CDK1	HMGA2	0.0654542780211482	undirected	NA	NA
CDK1	KIF23	0.279711934428755	undirected	NA	NA
CDK1	FOXM1	0.258864239494924	undirected	NA	NA
CDK1	AUNIP	0.285336026501826	undirected	NA	NA
CDK1	OIP5	0.213099795998496	undirected	NA	NA
CDK1	ZMAT1	0.0565549708975039	undirected	NA	NA
CDK1	KIF20A	0.288626329306922	undirected	NA	NA
CDK1	DSG3	0.0359844719543675	undirected	NA	NA
CDK1	CDCA3	0.2115464797441	undirected	NA	NA
CDK1	TSPOAP1	0.0477594147589957	undirected	NA	NA
CDK1	BTNL9	0.0441714374525885	undirected	NA	NA
CDK1	CDKN3	0.318984137122114	undirected	NA	NA
CDK1	PTPRN2	0.0234556993655571	undirected	NA	NA
CDK1	ARX	0.0348320347636367	undirected	NA	NA
CDK1	FAM189A1	0.0314202504096566	undirected	NA	NA
CDK1	PCSK1N	0.0247212670819765	undirected	NA	NA
CDK1	EREG	0.0289164567668544	undirected	NA	NA
CDK1	UBE2S	0.0948626767780563	undirected	NA	NA
CDK1	BCAR3	0.0485313405787524	undirected	NA	NA
CDK1	CHD5	0.0629530270367202	undirected	NA	NA
CDK1	ULBP2	0.0578985408289607	undirected	NA	NA
FAM83D	CDC6	0.0747282994143888	undirected	NA	NA
FAM83D	AURKA	0.129634474048986	undirected	NA	NA
FAM83D	SKA3	0.103738567754642	undirected	NA	NA
FAM83D	ANLN	0.115731441725475	undirected	NA	NA
FAM83D	PLK1	0.104489400016054	undirected	NA	NA
FAM83D	KIF14	0.0931857937649271	undirected	NA	NA
FAM83D	DTL	0.0798925848898707	undirected	NA	NA
FAM83D	CCNB1	0.101535242864372	undirected	NA	NA
FAM83D	CDC45	0.070194882314483	undirected	NA	NA
FAM83D	CDC20	0.0971700567209407	undirected	NA	NA
FAM83D	E2F1	0.0756003950853528	undirected	NA	NA
FAM83D	POC1A	0.0673683332957421	undirected	NA	NA
FAM83D	CHEK1	0.0773623329914638	undirected	NA	NA
FAM83D	TTK	0.0919924678922978	undirected	NA	NA
FAM83D	PTTG1	0.0867229184570028	undirected	NA	NA
FAM83D	GPSM2	0.068226502373553	undirected	NA	NA
FAM83D	PRC1	0.10844783280019	undirected	NA	NA
FAM83D	DLGAP5	0.12494538503538	undirected	NA	NA
FAM83D	KIF18A	0.100794902416543	undirected	NA	NA
FAM83D	TOP2A	0.113182827890918	undirected	NA	NA
FAM83D	CCNE1	0.0211619503919427	undirected	NA	NA
FAM83D	DEPDC1B	0.0288029565559045	undirected	NA	NA
FAM83D	CKS2	0.0746351623595878	undirected	NA	NA
FAM83D	TRIP13	0.105203501060714	undirected	NA	NA
FAM83D	DIAPH3	0.0864011124914806	undirected	NA	NA
FAM83D	KIF23	0.121127521624045	undirected	NA	NA
FAM83D	FOXM1	0.0986901998837048	undirected	NA	NA
FAM83D	AUNIP	0.073809385611593	undirected	NA	NA
FAM83D	OIP5	0.0646291912374471	undirected	NA	NA
FAM83D	KIF20A	0.116750413989785	undirected	NA	NA
FAM83D	CDCA3	0.0452740107437148	undirected	NA	NA
FAM83D	CDKN3	0.0718851988263923	undirected	NA	NA
FAM83D	UBE2S	0.0232287796693001	undirected	NA	NA
CDC6	AURKA	0.267445878743167	undirected	NA	NA
CDC6	RIBC2	0.0633039120463789	undirected	NA	NA
CDC6	SKA3	0.228529134020224	undirected	NA	NA
CDC6	S100A2	0.0452376069145019	undirected	NA	NA
CDC6	ANLN	0.198668189138568	undirected	NA	NA
CDC6	PLK1	0.229440059510543	undirected	NA	NA
CDC6	KIF14	0.176068863646474	undirected	NA	NA
CDC6	DTL	0.180770640550755	undirected	NA	NA
CDC6	HRASLS2	0.0336977962395302	undirected	NA	NA
CDC6	CCNB1	0.216804227085594	undirected	NA	NA
CDC6	CDC45	0.179224414264201	undirected	NA	NA
CDC6	CDC20	0.219372024429384	undirected	NA	NA
CDC6	E2F1	0.18226732011097	undirected	NA	NA
CDC6	POC1A	0.152470914425367	undirected	NA	NA
CDC6	CHEK1	0.181252836801361	undirected	NA	NA
CDC6	TTK	0.190121906210581	undirected	NA	NA
CDC6	PTTG1	0.202759167904135	undirected	NA	NA
CDC6	GPSM2	0.0971991707010365	undirected	NA	NA
CDC6	PRC1	0.224955078318935	undirected	NA	NA
CDC6	IL20RB	0.0243778801188781	undirected	NA	NA
CDC6	DLGAP5	0.263374304907167	undirected	NA	NA
CDC6	KIF18A	0.202596425422365	undirected	NA	NA
CDC6	TOP2A	0.224692568606999	undirected	NA	NA
CDC6	KRT6A	0.029077381358112	undirected	NA	NA
CDC6	CCNE1	0.126710225661976	undirected	NA	NA
CDC6	DEPDC1B	0.123914089846377	undirected	NA	NA
CDC6	CKS2	0.165308390143318	undirected	NA	NA
CDC6	TRIP13	0.215470347581027	undirected	NA	NA
CDC6	GJB5	0.0283519195321724	undirected	NA	NA
CDC6	KLK6	0.0362528143559579	undirected	NA	NA
CDC6	DIAPH3	0.156029874222849	undirected	NA	NA
CDC6	HMGA2	0.0401166184403051	undirected	NA	NA
CDC6	KIF23	0.236656844075319	undirected	NA	NA
CDC6	FOXM1	0.200323266751545	undirected	NA	NA
CDC6	AUNIP	0.183582400073869	undirected	NA	NA
CDC6	OIP5	0.151778081985187	undirected	NA	NA
CDC6	ZMAT1	0.0356483611084425	undirected	NA	NA
CDC6	KIF20A	0.234814431649379	undirected	NA	NA
CDC6	DSG3	0.0226114946477702	undirected	NA	NA
CDC6	CDCA3	0.130188882317561	undirected	NA	NA
CDC6	TSPOAP1	0.0338902422133968	undirected	NA	NA
CDC6	BTNL9	0.0301725271053937	undirected	NA	NA
CDC6	CDKN3	0.199250060300288	undirected	NA	NA
CDC6	ARX	0.021397341274564	undirected	NA	NA
CDC6	UBE2S	0.0563257925109574	undirected	NA	NA
CDC6	BCAR3	0.0297827893708219	undirected	NA	NA
CDC6	CHD5	0.0397547360614235	undirected	NA	NA
CDC6	ULBP2	0.0350507015581976	undirected	NA	NA
AURKA	RIBC2	0.0895114088958052	undirected	NA	NA
AURKA	SKA3	0.238445703274477	undirected	NA	NA
AURKA	S100A2	0.0725004475278263	undirected	NA	NA
AURKA	ANLN	0.206413609628476	undirected	NA	NA
AURKA	PLK1	0.243542991251678	undirected	NA	NA
AURKA	KIF14	0.244475749044639	undirected	NA	NA
AURKA	DTL	0.280217758996878	undirected	NA	NA
AURKA	HRASLS2	0.0594807253621593	undirected	NA	NA
AURKA	CCNB1	0.261230171240613	undirected	NA	NA
AURKA	CDC45	0.250945787017454	undirected	NA	NA
AURKA	CDC20	0.25223397790799	undirected	NA	NA
AURKA	E2F1	0.2224049101987	undirected	NA	NA
AURKA	POC1A	0.159594020755255	undirected	NA	NA
AURKA	CHEK1	0.281083694857503	undirected	NA	NA
AURKA	TTK	0.319507631699527	undirected	NA	NA
AURKA	PTTG1	0.249367472248014	undirected	NA	NA
AURKA	GPSM2	0.170101760289959	undirected	NA	NA
AURKA	CPAMD8	0.0254766962276227	undirected	NA	NA
AURKA	CRTAC1	0.0295517375253593	undirected	NA	NA
AURKA	PRC1	0.25941644672603	undirected	NA	NA
AURKA	IL20RB	0.0439237036203795	undirected	NA	NA
AURKA	DLGAP5	0.28933387988347	undirected	NA	NA
AURKA	KIF18A	0.298705962145887	undirected	NA	NA
AURKA	TOP2A	0.294358582154666	undirected	NA	NA
AURKA	KRT6A	0.0512720916067883	undirected	NA	NA
AURKA	CCNE1	0.197248871484651	undirected	NA	NA
AURKA	DEPDC1B	0.206010151856012	undirected	NA	NA
AURKA	CKS2	0.213836125531012	undirected	NA	NA
AURKA	TRIP13	0.262419565169825	undirected	NA	NA
AURKA	GJB5	0.0493811765724123	undirected	NA	NA
AURKA	KLK6	0.0560966219482506	undirected	NA	NA
AURKA	ANXA8	0.0267991561005144	undirected	NA	NA
AURKA	DIAPH3	0.25183167370657	undirected	NA	NA
AURKA	HMGA2	0.0701595233275286	undirected	NA	NA
AURKA	KIF23	0.291742106061371	undirected	NA	NA
AURKA	FOXM1	0.271018920461916	undirected	NA	NA
AURKA	AUNIP	0.297652872613259	undirected	NA	NA
AURKA	OIP5	0.21267640375872	undirected	NA	NA
AURKA	ZMAT1	0.0556189682478067	undirected	NA	NA
AURKA	KIF20A	0.301844784289831	undirected	NA	NA
AURKA	DSG3	0.038527407633264	undirected	NA	NA
AURKA	CDCA3	0.211255860819445	undirected	NA	NA
AURKA	TSPOAP1	0.0526885587224393	undirected	NA	NA
AURKA	BTNL9	0.046846955088163	undirected	NA	NA
AURKA	CDKN3	0.330805864305323	undirected	NA	NA
AURKA	PTPRN2	0.0255060978960404	undirected	NA	NA
AURKA	ARX	0.0366294768450691	undirected	NA	NA
AURKA	FAM189A1	0.0322881158477398	undirected	NA	NA
AURKA	PCSK1N	0.0280803100197455	undirected	NA	NA
AURKA	EREG	0.0310715907331405	undirected	NA	NA
AURKA	UBE2S	0.0904324889716621	undirected	NA	NA
AURKA	BCAR3	0.0507209063004082	undirected	NA	NA
AURKA	CHD5	0.0641806223303855	undirected	NA	NA
AURKA	ULBP2	0.0603830798148623	undirected	NA	NA
RIBC2	SKA3	0.0714611900329099	undirected	NA	NA
RIBC2	ANLN	0.0609548473391112	undirected	NA	NA
RIBC2	PLK1	0.0740334553892893	undirected	NA	NA
RIBC2	KIF14	0.0518325555169411	undirected	NA	NA
RIBC2	DTL	0.0619319755043037	undirected	NA	NA
RIBC2	CCNB1	0.0753180276386429	undirected	NA	NA
RIBC2	CDC45	0.0659480439094409	undirected	NA	NA
RIBC2	CDC20	0.0781069311635459	undirected	NA	NA
RIBC2	E2F1	0.0769462607604198	undirected	NA	NA
RIBC2	POC1A	0.0539769894827785	undirected	NA	NA
RIBC2	CHEK1	0.0637283260960797	undirected	NA	NA
RIBC2	TTK	0.0593436444810798	undirected	NA	NA
RIBC2	PTTG1	0.068895499581048	undirected	NA	NA
RIBC2	PRC1	0.0722638371082168	undirected	NA	NA
RIBC2	DLGAP5	0.0848820708218556	undirected	NA	NA
RIBC2	KIF18A	0.0721935962320406	undirected	NA	NA
RIBC2	TOP2A	0.0679979099229432	undirected	NA	NA
RIBC2	CKS2	0.0553851564298562	undirected	NA	NA
RIBC2	TRIP13	0.0726728602588152	undirected	NA	NA
RIBC2	DIAPH3	0.044146293959071	undirected	NA	NA
RIBC2	KIF23	0.0761714969099898	undirected	NA	NA
RIBC2	FOXM1	0.0646452222658892	undirected	NA	NA
RIBC2	AUNIP	0.0601729885968727	undirected	NA	NA
RIBC2	OIP5	0.0583943210985477	undirected	NA	NA
RIBC2	KIF20A	0.0768038707145246	undirected	NA	NA
RIBC2	CDCA3	0.0365176250865658	undirected	NA	NA
RIBC2	CDKN3	0.058222252092689	undirected	NA	NA
RIBC2	FOXJ1	0.025456646061529	undirected	NA	NA
RIBC2	UBE2S	0.0210048611021651	undirected	NA	NA
SKA3	S100A2	0.0662963965637016	undirected	NA	NA
SKA3	ANLN	0.16051748483054	undirected	NA	NA
SKA3	PLK1	0.204789235854816	undirected	NA	NA
SKA3	KIF14	0.204140729415738	undirected	NA	NA
SKA3	DTL	0.238450298598531	undirected	NA	NA
SKA3	HRASLS2	0.0552749970010697	undirected	NA	NA
SKA3	CCNB1	0.219847659851507	undirected	NA	NA
SKA3	CDC45	0.22583973966577	undirected	NA	NA
SKA3	CDC20	0.217743539403615	undirected	NA	NA
SKA3	E2F1	0.199536172801635	undirected	NA	NA
SKA3	POC1A	0.143005187753399	undirected	NA	NA
SKA3	CHEK1	0.22867729885115	undirected	NA	NA
SKA3	TTK	0.265376488182018	undirected	NA	NA
SKA3	PTTG1	0.215764635467621	undirected	NA	NA
SKA3	GPSM2	0.136695941775673	undirected	NA	NA
SKA3	CPAMD8	0.0216109587244948	undirected	NA	NA
SKA3	CRTAC1	0.0266312348847939	undirected	NA	NA
SKA3	PRC1	0.220685797252456	undirected	NA	NA
SKA3	IL20RB	0.0368597472437198	undirected	NA	NA
SKA3	DLGAP5	0.239393328573384	undirected	NA	NA
SKA3	KIF18A	0.238947614018032	undirected	NA	NA
SKA3	TOP2A	0.239802559004883	undirected	NA	NA
SKA3	KRT6A	0.0422612566437963	undirected	NA	NA
SKA3	CCNE1	0.176988251053794	undirected	NA	NA
SKA3	DEPDC1B	0.170703889032656	undirected	NA	NA
SKA3	CKS2	0.183924107471983	undirected	NA	NA
SKA3	TRIP13	0.224479452765469	undirected	NA	NA
SKA3	GJB5	0.0454550428164115	undirected	NA	NA
SKA3	KLK6	0.0504638338570448	undirected	NA	NA
SKA3	ANXA8	0.0236301169683481	undirected	NA	NA
SKA3	DIAPH3	0.211106644665723	undirected	NA	NA
SKA3	HMGA2	0.0569375173453889	undirected	NA	NA
SKA3	KIF23	0.242499322374387	undirected	NA	NA
SKA3	FOXM1	0.228835245178989	undirected	NA	NA
SKA3	AUNIP	0.246796096456718	undirected	NA	NA
SKA3	OIP5	0.190009758904883	undirected	NA	NA
SKA3	ZMAT1	0.049631360034178	undirected	NA	NA
SKA3	KIF20A	0.24984334925782	undirected	NA	NA
SKA3	DSG3	0.0318287209186141	undirected	NA	NA
SKA3	CDCA3	0.196385803220083	undirected	NA	NA
SKA3	TSPOAP1	0.038885914137147	undirected	NA	NA
SKA3	BTNL9	0.0385248779697504	undirected	NA	NA
SKA3	CDKN3	0.267045757347626	undirected	NA	NA
SKA3	PTPRN2	0.0226899274605529	undirected	NA	NA
SKA3	ARX	0.0313860479417122	undirected	NA	NA
SKA3	FAM189A1	0.0260468027644454	undirected	NA	NA
SKA3	EREG	0.0239960094942053	undirected	NA	NA
SKA3	UBE2S	0.0909131670616796	undirected	NA	NA
SKA3	BCAR3	0.0441030770514982	undirected	NA	NA
SKA3	CHD5	0.056115512658853	undirected	NA	NA
SKA3	ULBP2	0.0521626477297653	undirected	NA	NA
S100A2	ANLN	0.0648457553396265	undirected	NA	NA
S100A2	PLK1	0.076232759306191	undirected	NA	NA
S100A2	KIF14	0.0411900162289664	undirected	NA	NA
S100A2	DTL	0.0387845975058399	undirected	NA	NA
S100A2	CCNB1	0.0703194960418465	undirected	NA	NA
S100A2	CDC45	0.0480057878145442	undirected	NA	NA
S100A2	CDC20	0.0758871822117171	undirected	NA	NA
S100A2	E2F1	0.0559808899509133	undirected	NA	NA
S100A2	POC1A	0.063216910921443	undirected	NA	NA
S100A2	CHEK1	0.0450729115984992	undirected	NA	NA
S100A2	TTK	0.0439113845345205	undirected	NA	NA
S100A2	PTTG1	0.0652546491937867	undirected	NA	NA
S100A2	PRC1	0.0555115173127104	undirected	NA	NA
S100A2	IL20RB	0.0377010858758605	undirected	NA	NA
S100A2	DLGAP5	0.074190567905297	undirected	NA	NA
S100A2	KIF18A	0.0559067337613057	undirected	NA	NA
S100A2	TOP2A	0.0515049963295283	undirected	NA	NA
S100A2	KRT6A	0.0423294667688423	undirected	NA	NA
S100A2	CKS2	0.0512918765384254	undirected	NA	NA
S100A2	TRIP13	0.0598699220190596	undirected	NA	NA
S100A2	ANXA8	0.0400656616762095	undirected	NA	NA
S100A2	DIAPH3	0.0382804241883885	undirected	NA	NA
S100A2	KIF23	0.0602609382190922	undirected	NA	NA
S100A2	FOXM1	0.0568550702184554	undirected	NA	NA
S100A2	AUNIP	0.0388097149713884	undirected	NA	NA
S100A2	OIP5	0.0430540471163667	undirected	NA	NA
S100A2	KIF20A	0.0665228548323426	undirected	NA	NA
S100A2	CDCA3	0.0373670596668061	undirected	NA	NA
S100A2	CDKN3	0.0458144507270922	undirected	NA	NA
S100A2	UBE2S	0.0400171509337572	undirected	NA	NA
S100A2	BCAR3	0.0335714182298882	undirected	NA	NA
ANLN	PLK1	0.15656032841552	undirected	NA	NA
ANLN	KIF14	0.213333258564354	undirected	NA	NA
ANLN	DTL	0.219984654877185	undirected	NA	NA
ANLN	HRASLS2	0.0438160072883566	undirected	NA	NA
ANLN	CCNB1	0.182198835231391	undirected	NA	NA
ANLN	CDC45	0.174227026898828	undirected	NA	NA
ANLN	CDC20	0.166784165769215	undirected	NA	NA
ANLN	E2F1	0.146524692448045	undirected	NA	NA
ANLN	POC1A	0.103525189390034	undirected	NA	NA
ANLN	CHEK1	0.213072927100899	undirected	NA	NA
ANLN	TTK	0.244462115906517	undirected	NA	NA
ANLN	PTTG1	0.154067497313028	undirected	NA	NA
ANLN	GPSM2	0.158364850029939	undirected	NA	NA
ANLN	CRTAC1	0.0230752636923149	undirected	NA	NA
ANLN	PRC1	0.207291481923533	undirected	NA	NA
ANLN	IL20RB	0.041245297395488	undirected	NA	NA
ANLN	DLGAP5	0.214519267150012	undirected	NA	NA
ANLN	KIF18A	0.233607548688976	undirected	NA	NA
ANLN	TOP2A	0.242774861992751	undirected	NA	NA
ANLN	KRT6A	0.0479882180057724	undirected	NA	NA
ANLN	CCNE1	0.131600545134125	undirected	NA	NA
ANLN	DEPDC1B	0.150946048989	undirected	NA	NA
ANLN	CKS2	0.142584743565388	undirected	NA	NA
ANLN	TRIP13	0.202503461037043	undirected	NA	NA
ANLN	GJB5	0.035824661515283	undirected	NA	NA
ANLN	KLK6	0.0493968003153158	undirected	NA	NA
ANLN	RAB26	0.023854791190113	undirected	NA	NA
ANLN	ANXA8	0.0335807112803803	undirected	NA	NA
ANLN	DIAPH3	0.227757068823979	undirected	NA	NA
ANLN	HMGA2	0.0816118597051538	undirected	NA	NA
ANLN	KIF23	0.240837300439725	undirected	NA	NA
ANLN	FOXM1	0.212645884995554	undirected	NA	NA
ANLN	AUNIP	0.210593527559342	undirected	NA	NA
ANLN	OIP5	0.141804945575109	undirected	NA	NA
ANLN	ZMAT1	0.0509049895288827	undirected	NA	NA
ANLN	KIF20A	0.230028717307193	undirected	NA	NA
ANLN	DSG3	0.0336610713762953	undirected	NA	NA
ANLN	CDCA3	0.133474548755099	undirected	NA	NA
ANLN	TSPOAP1	0.0509032839246669	undirected	NA	NA
ANLN	BTNL9	0.0571994043200244	undirected	NA	NA
ANLN	CDKN3	0.21617232516195	undirected	NA	NA
ANLN	PTPRN2	0.02267628345159	undirected	NA	NA
ANLN	ARX	0.0346445592929155	undirected	NA	NA
ANLN	FAM189A1	0.0269105154558321	undirected	NA	NA
ANLN	PCSK1N	0.0347817457218938	undirected	NA	NA
ANLN	EREG	0.0549674036487803	undirected	NA	NA
ANLN	UBE2S	0.0532831901100026	undirected	NA	NA
ANLN	BCAR3	0.0710096351283539	undirected	NA	NA
ANLN	CHD5	0.0496502288366774	undirected	NA	NA
ANLN	ULBP2	0.0521060405449346	undirected	NA	NA
PLK1	KIF14	0.195404737415059	undirected	NA	NA
PLK1	DTL	0.229187320640918	undirected	NA	NA
PLK1	HRASLS2	0.0695420051598405	undirected	NA	NA
PLK1	CCNB1	0.229526010214906	undirected	NA	NA
PLK1	CDC45	0.231314135135547	undirected	NA	NA
PLK1	CDC20	0.232350575600904	undirected	NA	NA
PLK1	E2F1	0.212325431386797	undirected	NA	NA
PLK1	POC1A	0.163331205844678	undirected	NA	NA
PLK1	CHEK1	0.228493004976339	undirected	NA	NA
PLK1	TTK	0.257273445786943	undirected	NA	NA
PLK1	PTTG1	0.232993868861084	undirected	NA	NA
PLK1	GPSM2	0.135245813130297	undirected	NA	NA
PLK1	CPAMD8	0.0220311657007161	undirected	NA	NA
PLK1	CRTAC1	0.0311874001491893	undirected	NA	NA
PLK1	PRC1	0.220654504449407	undirected	NA	NA
PLK1	IL20RB	0.0458541821712589	undirected	NA	NA
PLK1	DLGAP5	0.242130944413522	undirected	NA	NA
PLK1	KIF18A	0.237360796714182	undirected	NA	NA
PLK1	TOP2A	0.231603073363868	undirected	NA	NA
PLK1	KRT6A	0.0458158810481734	undirected	NA	NA
PLK1	CCNE1	0.186622450750909	undirected	NA	NA
PLK1	DEPDC1B	0.177177485249788	undirected	NA	NA
PLK1	CKS2	0.197914630886987	undirected	NA	NA
PLK1	TRIP13	0.224543141138071	undirected	NA	NA
PLK1	GJB5	0.0554086374848038	undirected	NA	NA
PLK1	KLK6	0.0540366406546384	undirected	NA	NA
PLK1	ANXA8	0.0315239801601394	undirected	NA	NA
PLK1	DIAPH3	0.199154841066729	undirected	NA	NA
PLK1	HMGA2	0.0620918735105158	undirected	NA	NA
PLK1	KIF23	0.238255858700471	undirected	NA	NA
PLK1	FOXM1	0.231150787628695	undirected	NA	NA
PLK1	AUNIP	0.249266809251581	undirected	NA	NA
PLK1	OIP5	0.202624362878188	undirected	NA	NA
PLK1	ZMAT1	0.0562109539256257	undirected	NA	NA
PLK1	KIF20A	0.249721218181737	undirected	NA	NA
PLK1	DSG3	0.0338940948575285	undirected	NA	NA
PLK1	CDCA3	0.211125920956282	undirected	NA	NA
PLK1	TSPOAP1	0.0393568183855783	undirected	NA	NA
PLK1	BTNL9	0.0378840400085993	undirected	NA	NA
PLK1	CDKN3	0.274547816443625	undirected	NA	NA
PLK1	PTPRN2	0.0232967495794427	undirected	NA	NA
PLK1	ARX	0.0350583165168431	undirected	NA	NA
PLK1	FAM189A1	0.0334609150635093	undirected	NA	NA
PLK1	EREG	0.0310209646542219	undirected	NA	NA
PLK1	UBE2S	0.113200161789109	undirected	NA	NA
PLK1	BCAR3	0.0547890591095096	undirected	NA	NA
PLK1	CHD5	0.0618671982739607	undirected	NA	NA
PLK1	ULBP2	0.0596078695992588	undirected	NA	NA
KIF14	DTL	0.221776730264986	undirected	NA	NA
KIF14	HRASLS2	0.0328370321955884	undirected	NA	NA
KIF14	CCNB1	0.194541415084104	undirected	NA	NA
KIF14	CDC45	0.151638677108751	undirected	NA	NA
KIF14	CDC20	0.173587221580657	undirected	NA	NA
KIF14	E2F1	0.132094236018568	undirected	NA	NA
KIF14	POC1A	0.110650644012463	undirected	NA	NA
KIF14	CHEK1	0.184057298690667	undirected	NA	NA
KIF14	TTK	0.228197237348575	undirected	NA	NA
